Open,High,Low,Volume,Dividends,Stock Splits,SMA 20,RSI,bandwidth_bbands,percentB_bbands,MACD_12_26_9,Close
68.17608682654725,68.17608682654725,66.18588866464671,26825029,0.0,0.0,64.23062915802002,52.251947323856164,3.43915365468172,0.008445049017339896,1.3515743010664778,66.54721069335938
66.81373332894485,68.22346040021327,65.79494631403242,28393460,0.0,0.0,64.41691341400147,58.93903796606401,3.2475667793564664,0.6245709265648736,1.3743133697974912,67.91545104980469
67.91545104980469,67.91545104980469,67.91545104980469,0,0.0,0.0,64.61178722381592,58.939037966064014,3.1900720134509313,0.6345349450386998,1.3764671886631277,67.91545104980469
68.57885090154228,68.85131851488983,66.6478831212125,41674183,0.0,0.0,64.88573589324952,53.01226980125262,3.4119746710483914,0.2951120680393274,1.2873400527117127,66.97366333007812
67.05065717620886,67.85028906869991,66.7781895909312,21214471,0.0,0.0,65.13984088897705,53.51875982933191,3.237785399338123,0.4010275321750256,1.2104001360956147,67.06842803955078
66.7545038486667,67.45344060240822,65.2263169882654,28532292,0.0,0.0,65.40579299926758,44.72459973596939,5.348140749075914,0.0528112551929826,1.0082773869844175,65.46324920654297
65.68833631446857,65.68833631446857,64.9183223275116,24597348,0.0,0.0,65.6462755203247,44.579082503037704,5.848978220483539,0.2079277178641037,0.8360667414048208,65.43363952636719
65.16116949149655,67.45937045181904,65.15524586905998,33200136,0.0,0.0,65.978271484375,54.73249137355486,4.989819891358928,0.7640159986322168,0.8428179505115878,67.32906341552734
67.2875863337613,67.97467578742834,66.75449837929783,22671798,0.0,0.0,66.30226974487304,54.95460674440073,5.366980500757145,0.7358725224955611,0.8422814724499403,67.37643432617188
67.28759051385299,68.09314611699592,66.94996938744991,25127002,0.0,0.0,66.54867515563964,53.921442873381984,5.471709473758293,0.6766192512826672,0.8185601999881271,67.20466613769531
66.3398868147088,66.3398868147088,63.65667576196673,46796932,0.0,0.0,66.6117582321167,38.82362834017874,8.325959630366528,0.0749766434458951,0.5274614165056732,63.90544891357422
63.97650950797614,65.03676168577239,63.632964816696315,46095878,0.0,0.0,66.69023971557617,39.44638599013647,9.934876360166903,0.20265053946532968,0.3023580409918907,64.01797485351562
63.852122207511734,64.44444633705226,62.37132454097029,115694318,0.0,0.0,66.63841114044189,34.96684039379775,11.648505057066487,0.191344370480211,0.017652798143373616,62.70302200317383
66.93220364003378,74.05189759103918,61.86194374855575,52063394,0.0,0.0,66.46426887512207,33.90234414498607,10.682747600104095,0.25532042779246683,-0.23253975576882624,62.365413665771484
62.43056450369081,62.93996434993785,61.091920868029426,57680023,0.0,0.0,66.24303684234619,35.38887587553433,4.422047534055777,0.3149496473825957,-0.4070096794301463,62.60233688354492
63.48490440239652,74.99368636661484,62.679348711265746,33511412,0.0,0.0,65.98034229278565,37.139784730021155,3.666630350244049,0.48356925000083123,-0.517328664058553,62.87480926513672
63.02288956109223,63.19466194321458,62.43648895013161,29872962,0.0,0.0,65.71142902374268,36.789669355994995,1.1193645611856247,0.6705710204380674,-0.604953336766485,62.78595733642578
63.37827685622224,64.36152842809582,63.277581617525755,41271003,0.0,0.0,65.5130018234253,44.65543259073243,3.6618301552729267,0.9765392646236798,-0.5674847070065283,64.02983093261719
63.022903139171035,63.79291721359392,62.64381656095659,31133443,0.0,0.0,65.27281646728515,40.47157620409821,3.1819992280297273,0.4988249726603351,-0.6082067918553378,63.07028579711914
62.75042575486841,62.75042575486841,61.03269550036313,44757505,0.0,0.0,64.95444450378417,34.756521265634795,5.130850598600586,0.08233557467971316,-0.7579225932458513,61.506553649902344
60.487746374835446,60.535129014623045,57.295142457596235,51060084,0.0,0.0,64.5309341430664,26.06362362502615,13.388988077249474,0.039406734474066916,-1.140166353344327,58.077003479003906
57.33660717254579,59.16095606572883,57.33660717254579,43733461,0.0,0.0,64.07692070007325,30.21876697586591,15.183626384517279,0.2554811739487175,-1.3661702413997503,58.835182189941406
56.86274820336126,62.11662654460695,56.15195799681355,91574225,0.0,0.0,63.71057014465332,38.78594625789132,11.930032685355581,0.5239951185352228,-1.387808905811795,60.58843994140625
60.4166821711559,61.340703966841765,55.82027401067135,86191330,0.0,0.0,63.1878475189209,29.67857050366625,12.024205923224464,0.13612087959436425,-1.713557659707547,56.51921081542969
55.67811498479275,55.90319362787234,45.21773614432551,65591344,0.0,0.0,62.22917728424072,19.322842961980324,31.509235318781805,0.022232158702276007,-2.6372155680494487,47.895023345947266
50.939544695566205,54.244694343269344,48.58211115733052,94544490,0.0,0.0,61.52490787506103,29.952728515258453,34.369051631566236,0.30625224915785265,-3.05299222778099,51.37786102294922
52.62766018984544,55.2042552367376,52.62766018984544,80665492,0.0,0.0,60.93317928314209,35.76554318100008,32.13059660404249,0.47712559578764796,-3.1667609625216073,53.59906768798828
55.97518085804846,56.18070687602715,53.212689516778795,65800535,1.300176,0.0,60.245797348022464,35.74017324118327,21.76562450727529,0.5862114019671627,-3.2212149838876485,53.581424713134766
53.42427041727807,53.43636094505553,51.991642984185745,47231489,0.0,0.0,59.53368148803711,35.0611265911096,16.720076213691655,0.6401529835781253,-3.262852044761914,53.134117126464844
54.403523639240674,55.37070112447097,53.80508458857138,47313253,0.0,0.0,58.916897010803225,39.83559784319445,8.456544854212147,0.8452876575173051,-3.1198968268072207,54.86897659301758
54.76621888294929,55.60040712272996,52.78955979775294,56063998,0.0,0.0,58.47625675201416,40.44355347655386,5.750425732355581,0.8337393853262585,-2.9544981023101258,55.09264373779297
