Open,High,Low,Volume,Dividends,Stock Splits,SMA 20,RSI,bandwidth_bbands,percentB_bbands,MACD_12_26_9,Close
80.22060971252938,81.21147830263052,78.55595755049659,11237354,0.0,0.0,75.1992919921875,54.312028330867115,1.416628028612175,0.3138223323448179,1.948255690933692,79.1346206665039
79.26937782464312,81.39379563296087,77.24800822618948,19402334,0.0,0.0,75.60871772766113,59.65863042000812,3.504218158519404,0.9577848819139949,2.0285896665251215,80.93403625488281
80.93403625488281,80.93403625488281,80.93403625488281,0,0.0,0.0,75.95116157531739,59.65863042000813,3.6944618781711895,0.7964217438261535,2.0684115600337947,80.93403625488281
81.34624247299568,82.20235187584467,77.53338263389492,23485482,0.0,0.0,76.41171684265137,59.41002103214484,3.8128677218140465,0.687437981168224,2.071613576210069,80.87855529785156
81.10050269775131,82.12307600711831,80.2364655862731,17440048,0.0,0.0,76.82391777038575,58.39896551128185,3.4500646120491294,0.5559351667576781,2.0334401265992597,80.66452026367188
79.62609860429573,80.75965429726126,76.98642680421418,18334858,0.0,0.0,77.24642372131348,45.51590672548436,6.991745620265896,0.0012576523488260513,1.7166703041362155,77.35899353027344
77.96142638749684,78.45289676500258,76.629702239387,16596509,0.0,0.0,77.72441711425782,47.97591158214974,7.810936739236345,0.25001815048318354,1.5014093384763214,78.01691436767578
77.84254044184368,81.63161734249269,77.39863018716399,23344398,0.0,0.0,78.31299362182617,58.012127690183995,8.10448454138072,0.750561652951681,1.5736475464696298,81.25112915039062
82.4401434109399,83.58162029018578,80.62487673721465,24182604,0.0,0.0,78.91345863342285,62.82069179964445,10.8269582613866,0.8635536352042558,1.7729252283177317,83.26454162597656
83.31212055239604,83.69261500604648,81.86148623684227,17271307,0.0,0.0,79.32922706604003,59.14474916847736,11.615781935195296,0.6949837057038395,1.8279107912552206,82.24990844726562
82.24990844726562,82.24990844726562,82.24990844726562,0,0.0,0.0,79.6926773071289,59.144749168477354,8.895792040652271,0.6164674145398945,1.850159756049493,82.24990844726562
80.85476717915847,80.85476717915847,75.81323152599974,22018247,0.0,0.0,79.78661155700684,42.33355687668934,12.139851446651813,0.017033346500870246,1.3728777656294966,76.31262969970703
75.94006724494152,78.38156395312551,75.02846985791884,33961914,0.0,0.0,79.77709884643555,43.84816203663265,14.836168894588885,0.21866680935130356,1.0250291673714713,76.8358154296875
73.72053196892064,77.57302443131502,73.72053196892064,26384340,0.0,0.0,79.64987144470214,41.70347384553204,14.782869179756556,0.2574589794176921,0.6649351426569012,75.88458251953125
76.09860771222168,77.16081351965344,73.87906301481053,21407066,0.0,0.0,79.45922889709473,39.53427201152472,13.398377837871214,0.27371940200313033,0.2961890156482667,74.89371490478516
74.95710863739578,74.95710863739578,71.4216959004966,32002316,0.0,0.0,79.11202850341797,37.2160577054452,5.736389451424647,0.09573741347690043,-0.08398768602921791,73.79185485839844
75.90836494039833,76.22544367463513,74.55285729647895,28351625,0.0,0.0,78.90434341430664,41.96210949183213,5.386007365199643,0.4738186389706386,-0.2670658419965548,75.21871948242188
76.09861268716001,76.65349889778844,74.28334560045337,20083551,0.0,0.0,78.77989120483399,45.74115962229083,4.797035051178003,0.8307328317464907,-0.3100779795599351,76.43946838378906
77.6839970718778,77.84253327800451,75.86873005492504,30274883,0.0,0.0,78.63958511352538,46.94897017540459,5.8139010360816785,0.8191916134729121,-0.30862586738481923,76.8358154296875
77.36692112926309,77.36692112926309,74.77480956694318,29710380,0.0,0.0,78.43665618896485,43.642888597082134,5.623158325894272,0.5022391044596134,-0.4038821417534706,75.58335876464844
73.24490243248776,74.4815062142399,68.57593984858174,29333874,0.0,0.0,78.11204795837402,37.046099279793204,7.801460242518507,0.04039808925927323,-0.7085124060362915,72.6424560546875
71.97658163466278,71.97658163466278,66.95883018023481,28309591,0.0,0.0,77.46322746276856,29.417807956332215,17.920392124154453,0.05186094445235105,-1.3128272350597285,67.95762634277344
67.68811791451627,70.91438653146278,67.68811791451627,34642066,0.0,0.0,76.90834159851075,35.18186073246569,18.451028041011735,0.2957600980170005,-1.6214650569586269,69.83631896972656
66.95884075864525,72.73758188069894,65.3496766237753,34439171,0.0,0.0,76.39269371032715,37.32165837562815,14.626073198413174,0.42795684653949795,-1.786621014194182,70.56559753417969
71.64367148974864,71.64367148974864,62.194757010774154,38386061,0.0,0.0,75.64320182800293,30.13631356588718,13.652106559466098,0.11327312934785572,-2.2858148086636305,65.6746826171875
63.41549821864693,65.96797694207963,47.561623663985195,30088566,0.0,0.0,74.73120727539063,23.582639968758937,24.731347236026114,0.044164238452963064,-3.1738241480965,59.119102478027344
58.4532279574807,66.26919318745962,58.4532279574807,34828670,0.0,0.0,74.01104488372803,34.15513983490152,25.579379030235966,0.37229380344753,-3.474848302434239,63.61366653442383
64.68381166452158,75.30590654800376,64.68381166452158,25355486,0.0,0.0,73.28493633270264,40.31854699481158,23.111553505907313,0.6055171720416568,-3.422580737078931,66.72895812988281
68.48873777244688,68.9167924229741,65.80943390653724,26870562,0.0,0.0,72.45776081085205,40.30820786306109,17.780571466540565,0.7052788153948243,-3.3432589448415513,66.72103118896484
66.26920293459699,67.37896893011543,64.01795360531565,21509038,0.0,0.0,71.67418308258057,40.108840862907,18.370772069708103,0.6708555172935253,-3.254394090012383,66.57835388183594
67.55336588748283,70.81926070566638,67.22043167573386,21284340,0.0,0.0,71.08679676055908,47.76115985584356,13.090233657079345,0.9199042301659203,-2.8346715859153306,70.50218200683594
